기준_년분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,분기_매출금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,월_평균_소득_금액,식료품_지출_총금액,여가_지출_총금액,문화_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,집객시설_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_점포_수,일반_점포_수,프랜차이즈_점포_수,평균 최저기온(℃),평균 최고기온(℃),총 강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일반음식점_점포수,자치구,행정동
20221,골목상권,3110757,양평역 2번,224121851,2162,1136,1026,125,531,660,302,270,274,70,228,372,171,170,125,55,303,288,131,100,149,다이나믹,93,47,97,50,3187060,196570130.0,23173223.0,22297439.0,27923830.0,1948.0,1130.0,818.0,2.0,386.0,450.0,432.0,392.0,286.0,1.0,197.0,288.0,258.0,200.0,186.0,1.0,189.0,162.0,174.0,192.0,100.0,9.0,210609.0,107791.0,102818.0,23352.0,30397.0,51041.0,42349.0,28898.0,34572.0,50441.0,44655.0,27551.0,27563.0,34674.0,25726.0,31338.0,31116.0,31422.0,31780.0,31222.0,27310.0,26420.0,14,10,4,-2.72,6.48,112.8,2.43,57.37,1011.91,90,영등포구,양평1동
20222,골목상권,3110757,양평역 2번,176408144,2162,1136,1026,125,531,660,302,270,274,70,228,372,171,170,125,55,303,288,131,100,149,다이나믹,96,46,98,50,3187060,196570130.0,23173223.0,22297439.0,27923830.0,1948.0,1130.0,818.0,2.0,386.0,450.0,432.0,392.0,286.0,1.0,197.0,288.0,258.0,200.0,186.0,1.0,189.0,162.0,174.0,192.0,100.0,9.0,205887.0,107277.0,98610.0,24141.0,29267.0,48379.0,41572.0,28034.0,34495.0,49020.0,43476.0,26336.0,26956.0,34409.0,25691.0,30518.0,30850.0,30619.0,30555.0,30299.0,26510.0,26536.0,13,10,3,14.58,24.36,421.7,2.6,61.18,1001.83,89,영등포구,양평1동
20223,골목상권,3110757,양평역 2번,220277410,2162,1136,1026,125,531,660,302,270,274,70,228,372,171,170,125,55,303,288,131,100,149,다이나믹,98,47,99,50,3187060,196570130.0,23173223.0,22297439.0,27923830.0,1948.0,1130.0,818.0,2.0,386.0,450.0,432.0,392.0,286.0,1.0,197.0,288.0,258.0,200.0,186.0,1.0,189.0,162.0,174.0,192.0,100.0,9.0,204574.0,106586.0,97986.0,23449.0,28301.0,48366.0,41568.0,28507.0,34383.0,47869.0,43188.0,26611.0,27050.0,34385.0,25468.0,30106.0,31004.0,30565.0,30622.0,30075.0,26321.0,25879.0,11,9,2,21.85,29.06,1018.6,2.25,75.24,998.44,88,영등포구,양평1동
20224,골목상권,3110757,양평역 2번,197411341,1494,812,682,57,145,436,271,238,347,28,71,235,169,152,157,29,74,201,102,86,190,다이나믹,99,47,99,51,3187060,196570130.0,23173223.0,22297439.0,27923830.0,1526.0,886.0,640.0,1.0,304.0,352.0,339.0,307.0,223.0,0.0,155.0,225.0,203.0,158.0,145.0,1.0,149.0,127.0,136.0,149.0,78.0,9.0,205456.0,108429.0,97027.0,21548.0,28464.0,48706.0,41918.0,29874.0,34946.0,48063.0,42753.0,26524.0,27276.0,34926.0,25915.0,30191.0,30429.0,30558.0,30647.0,30361.0,26917.0,26355.0,11,9,2,3.06,12.22,222.2,2.19,64.06,998.44,89,영등포구,양평1동
20221,골목상권,3110759,문래예술촌(문래창작촌),906282431,1245,671,574,156,162,261,208,141,317,76,85,137,134,88,151,80,77,124,74,53,166,상권확장,91,55,97,50,3315383,395531209.0,54017180.0,43416772.0,53715359.0,20203.0,14700.0,5503.0,13.0,3127.0,6611.0,6236.0,3173.0,1043.0,4.0,1743.0,5036.0,5098.0,2158.0,661.0,9.0,1384.0,1575.0,1138.0,1015.0,382.0,37.0,3164560.0,1572542.0,1592018.0,405608.0,394026.0,608271.0,608495.0,490441.0,657718.0,490360.0,671717.0,512853.0,529187.0,637148.0,323296.0,462966.0,458474.0,462604.0,473434.0,476402.0,432850.0,397828.0,46,44,2,-2.72,6.48,112.8,2.43,57.37,1011.91,326,영등포구,문래동
20222,골목상권,3110759,문래예술촌(문래창작촌),951957269,1245,671,574,156,162,261,208,141,317,76,85,137,134,88,151,80,77,124,74,53,166,상권확장,91,56,98,50,3315383,395531209.0,54017180.0,43416772.0,53715359.0,20203.0,14700.0,5503.0,13.0,3127.0,6611.0,6236.0,3173.0,1043.0,4.0,1743.0,5036.0,5098.0,2158.0,661.0,9.0,1384.0,1575.0,1138.0,1015.0,382.0,37.0,3338591.0,1645739.0,1692851.0,424222.0,432453.0,630493.0,638115.0,518794.0,694515.0,516093.0,696656.0,532697.0,548378.0,683507.0,361260.0,482186.0,495932.0,493950.0,490435.0,499122.0,460328.0,416639.0,46,44,2,14.58,24.36,421.7,2.6,61.18,1001.83,330,영등포구,문래동
20223,골목상권,3110759,문래예술촌(문래창작촌),935645339,1245,671,574,156,162,261,208,141,317,76,85,137,134,88,151,80,77,124,74,53,166,상권확장,92,56,99,50,3315383,395531209.0,54017180.0,43416772.0,53715359.0,20203.0,14700.0,5503.0,13.0,3127.0,6611.0,6236.0,3173.0,1043.0,4.0,1743.0,5036.0,5098.0,2158.0,661.0,9.0,1384.0,1575.0,1138.0,1015.0,382.0,37.0,3253627.0,1596193.0,1657434.0,429527.0,425996.0,613103.0,618010.0,514114.0,652879.0,512458.0,679543.0,518367.0,531427.0,659031.0,352802.0,463696.0,480433.0,485811.0,485706.0,485952.0,443036.0,408992.0,49,47,2,21.85,29.06,1018.6,2.25,75.24,998.44,330,영등포구,문래동
20224,골목상권,3110759,문래예술촌(문래창작촌),949356546,1455,814,641,170,70,341,265,183,426,95,32,179,170,120,218,75,38,162,95,63,208,상권확장,90,56,99,51,3315383,395531209.0,54017180.0,43416772.0,53715359.0,18055.0,13123.0,4932.0,9.0,2792.0,5911.0,5568.0,2842.0,933.0,2.0,1557.0,4489.0,4550.0,1926.0,599.0,7.0,1235.0,1422.0,1018.0,916.0,334.0,37.0,3490389.0,1714929.0,1775460.0,452790.0,463329.0,668314.0,661028.0,549046.0,695884.0,567909.0,718440.0,542783.0,561409.0,713168.0,386680.0,492238.0,505991.0,511842.0,516646.0,527479.0,487330.0,448864.0,52,50,2,3.06,12.22,222.2,2.19,64.06,998.44,345,영등포구,문래동
20221,골목상권,3110760,선유도역 6번,528076175,1108,566,542,116,212,309,164,106,201,48,97,173,92,62,94,68,115,136,72,44,107,다이나믹,91,50,97,50,3868034,113121539.0,17273156.0,12837930.0,18239768.0,5324.0,3044.0,2280.0,3.0,974.0,1452.0,1467.0,920.0,508.0,0.0,426.0,874.0,831.0,540.0,373.0,3.0,548.0,578.0,636.0,380.0,135.0,23.0,737380.0,380039.0,357341.0,76271.0,138495.0,198944.0,132728.0,96197.0,94744.0,158752.0,163667.0,105764.0,102517.0,116913.0,89766.0,113006.0,111464.0,110984.0,115601.0,113439.0,88640.0,84246.0,15,7,8,-2.72,6.48,112.8,2.43,57.37,1011.91,169,영등포구,양평2동
20222,골목상권,3110760,선유도역 6번,574859912,1108,566,542,116,212,309,164,106,201,48,97,173,92,62,94,68,115,136,72,44,107,다이나믹,93,50,98,50,3868034,113121539.0,17273156.0,12837930.0,18239768.0,5324.0,3044.0,2280.0,3.0,974.0,1452.0,1467.0,920.0,508.0,0.0,426.0,874.0,831.0,540.0,373.0,3.0,548.0,578.0,636.0,380.0,135.0,23.0,772011.0,403443.0,368568.0,97608.0,135998.0,206142.0,137149.0,98829.0,96285.0,157412.0,176799.0,116018.0,110680.0,120174.0,90928.0,119474.0,123847.0,120299.0,119078.0,117461.0,87496.0,84357.0,15,6,9,14.58,24.36,421.7,2.6,61.18,1001.83,169,영등포구,양평2동
20223,골목상권,3110760,선유도역 6번,713796157,1108,566,542,116,212,309,164,106,201,48,97,173,92,62,94,68,115,136,72,44,107,다이나믹,95,50,99,50,3868034,113121539.0,17273156.0,12837930.0,18239768.0,5324.0,3044.0,2280.0,3.0,974.0,1452.0,1467.0,920.0,508.0,0.0,426.0,874.0,831.0,540.0,373.0,3.0,548.0,578.0,636.0,380.0,135.0,23.0,783498.0,405259.0,378239.0,92586.0,142103.0,210711.0,141106.0,99422.0,97571.0,160844.0,180769.0,116169.0,110422.0,122704.0,92592.0,119024.0,124358.0,125977.0,124357.0,118100.0,87256.0,84426.0,16,5,11,21.85,29.06,1018.6,2.25,75.24,998.44,164,영등포구,양평2동
20224,골목상권,3110760,선유도역 6번,590217282,964,492,472,127,99,221,181,112,224,66,54,114,103,57,98,61,45,107,78,55,126,다이나믹,96,50,99,51,3868034,113121539.0,17273156.0,12837930.0,18239768.0,5551.0,3179.0,2372.0,0.0,1012.0,1519.0,1534.0,959.0,527.0,0.0,441.0,915.0,869.0,565.0,389.0,0.0,571.0,604.0,665.0,394.0,138.0,23.0,813759.0,420344.0,393415.0,100657.0,148160.0,217828.0,147190.0,102794.0,97130.0,169410.0,188609.0,120704.0,113377.0,126490.0,95169.0,122870.0,128607.0,128733.0,128825.0,124386.0,91985.0,88353.0,16,5,11,3.06,12.22,222.2,2.19,64.06,998.44,174,영등포구,양평2동
20221,골목상권,3110762,선유도역 1번,1133346284,11098,5486,5612,1285,2133,3005,1509,1360,1806,673,930,1572,768,709,834,612,1203,1433,741,651,972,정체,109,50,97,50,3444250,1252081785.0,179244846.0,154906238.0,206565164.0,4038.0,2318.0,1720.0,0.0,737.0,1104.0,1114.0,699.0,384.0,0.0,322.0,665.0,634.0,411.0,286.0,0.0,415.0,439.0,480.0,288.0,98.0,59.0,1791134.0,896325.0,894808.0,188063.0,326979.0,473931.0,305076.0,232261.0,264824.0,435390.0,390791.0,244771.0,239041.0,279609.0,201530.0,264418.0,262948.0,265041.0,268454.0,265759.0,233085.0,231428.0,42,33,9,-2.72,6.48,112.8,2.43,57.37,1011.91,221,영등포구,양평2동
20222,골목상권,3110762,선유도역 1번,1382841957,11098,5486,5612,1285,2133,3005,1509,1360,1806,673,930,1572,768,709,834,612,1203,1433,741,651,972,정체,109,50,98,50,3444250,1252081785.0,179244846.0,154906238.0,206565164.0,4038.0,2318.0,1720.0,0.0,737.0,1104.0,1114.0,699.0,384.0,0.0,322.0,665.0,634.0,411.0,286.0,0.0,415.0,439.0,480.0,288.0,98.0,59.0,1837143.0,923767.0,913377.0,205650.0,329516.0,485691.0,312825.0,233626.0,269835.0,440967.0,400751.0,254868.0,250864.0,287439.0,202255.0,273561.0,276571.0,274543.0,272238.0,269317.0,236102.0,234810.0,45,36,9,14.58,24.36,421.7,2.6,61.18,1001.83,220,영등포구,양평2동
20223,골목상권,3110762,선유도역 1번,1274117745,11098,5486,5612,1285,2133,3005,1509,1360,1806,673,930,1572,768,709,834,612,1203,1433,741,651,972,정체,109,51,99,50,3444250,1252081785.0,179244846.0,154906238.0,206565164.0,4038.0,2318.0,1720.0,0.0,737.0,1104.0,1114.0,699.0,384.0,0.0,322.0,665.0,634.0,411.0,286.0,0.0,415.0,439.0,480.0,288.0,98.0,59.0,1785984.0,895448.0,890535.0,195764.0,321502.0,474484.0,302719.0,226995.0,264520.0,434066.0,390744.0,243797.0,238180.0,279293.0,199905.0,264967.0,268169.0,269906.0,265318.0,260666.0,228670.0,228289.0,46,36,10,21.85,29.06,1018.6,2.25,75.24,998.44,215,영등포구,양평2동
20224,골목상권,3110762,선유도역 1번,1239463142,10608,5340,5268,1338,1012,2473,1896,1447,2442,667,501,1178,1017,777,1200,671,511,1295,879,670,1242,정체,108,52,99,51,3444250,1252081785.0,179244846.0,154906238.0,206565164.0,4262.0,2455.0,1807.0,0.0,775.0,1176.0,1182.0,734.0,395.0,0.0,338.0,712.0,674.0,435.0,296.0,0.0,437.0,464.0,508.0,299.0,99.0,59.0,1751218.0,878792.0,872424.0,189347.0,317960.0,469179.0,298985.0,223450.0,252297.0,427709.0,381269.0,238723.0,233101.0,271808.0,198606.0,256953.0,260952.0,262237.0,260966.0,257883.0,227244.0,224984.0,42,33,9,3.06,12.22,222.2,2.19,64.06,998.44,220,영등포구,양평2동
20221,골목상권,3110763,영등포구청역 2번,369435222,1266,627,639,131,251,282,165,178,259,77,103,146,86,87,128,54,148,136,79,91,131,다이나믹,60,46,97,50,3430040,145923569.0,22460483.0,17774502.0,24691665.0,656.0,394.0,262.0,0.0,113.0,186.0,147.0,121.0,89.0,0.0,46.0,104.0,92.0,84.0,68.0,0.0,67.0,82.0,55.0,37.0,21.0,,510296.0,247144.0,263151.0,53588.0,79814.0,115727.0,89887.0,81764.0,89516.0,91763.0,109746.0,81524.0,80726.0,92025.0,54513.0,76314.0,75292.0,75691.0,77318.0,77106.0,66762.0,61813.0,15,12,3,-2.72,6.48,112.8,2.43,57.37,1011.91,202,영등포구,당산1동
20222,골목상권,3110763,영등포구청역 2번,461301963,1266,627,639,131,251,282,165,178,259,77,103,146,86,87,128,54,148,136,79,91,131,다이나믹,61,46,98,50,3430040,145923569.0,22460483.0,17774502.0,24691665.0,656.0,394.0,262.0,0.0,113.0,186.0,147.0,121.0,89.0,0.0,46.0,104.0,92.0,84.0,68.0,0.0,67.0,82.0,55.0,37.0,21.0,,500450.0,241225.0,259224.0,47654.0,80693.0,114713.0,88118.0,80979.0,88296.0,88215.0,101834.0,80553.0,80240.0,95299.0,54310.0,74474.0,76501.0,74992.0,74265.0,74887.0,65175.0,60158.0,18,15,3,14.58,24.36,421.7,2.6,61.18,1001.83,204,영등포구,당산1동
20223,골목상권,3110763,영등포구청역 2번,272299816,1266,627,639,131,251,282,165,178,259,77,103,146,86,87,128,54,148,136,79,91,131,다이나믹,61,46,99,50,3430040,145923569.0,22460483.0,17774502.0,24691665.0,656.0,394.0,262.0,0.0,113.0,186.0,147.0,121.0,89.0,0.0,46.0,104.0,92.0,84.0,68.0,0.0,67.0,82.0,55.0,37.0,21.0,,499669.0,237823.0,261847.0,47855.0,80575.0,116817.0,87049.0,78653.0,88720.0,86785.0,101992.0,81027.0,80518.0,95172.0,54173.0,74231.0,76178.0,75887.0,75644.0,74122.0,63775.0,59833.0,19,16,3,21.85,29.06,1018.6,2.25,75.24,998.44,205,영등포구,당산1동
20224,골목상권,3110763,영등포구청역 2번,344549582,1021,514,507,141,77,202,201,125,275,77,32,99,105,66,135,64,45,103,96,59,140,다이나믹,54,45,99,51,3430040,145923569.0,22460483.0,17774502.0,24691665.0,688.0,410.0,278.0,0.0,117.0,196.0,153.0,126.0,96.0,0.0,46.0,110.0,95.0,87.0,72.0,0.0,71.0,86.0,58.0,39.0,24.0,,504665.0,241168.0,263497.0,49124.0,79660.0,116950.0,89290.0,79302.0,90340.0,90965.0,103907.0,80337.0,80146.0,95635.0,53674.0,74323.0,76082.0,75653.0,74674.0,74863.0,66866.0,62203.0,19,15,4,3.06,12.22,222.2,2.19,64.06,998.44,210,영등포구,당산1동
20221,골목상권,3110766,대림역 5번,26998831,2307,1143,1164,204,295,259,326,472,751,114,151,139,180,237,322,90,144,120,146,235,429,상권축소,105,38,97,50,2441388,431574075.0,56390236.0,50467434.0,70823126.0,531.0,349.0,182.0,0.0,48.0,112.0,138.0,130.0,103.0,0.0,25.0,80.0,100.0,82.0,62.0,0.0,23.0,32.0,38.0,48.0,41.0,5.0,1263682.0,634605.0,629077.0,122392.0,158634.0,214172.0,217292.0,243373.0,307817.0,286975.0,255326.0,156106.0,159127.0,240120.0,166027.0,180165.0,178417.0,179618.0,179457.0,180958.0,181388.0,183678.0,3,3,0,-2.72,6.48,112.8,2.43,57.37,1011.91,359,영등포구,대림3동
20222,골목상권,3110766,대림역 5번,35836343,2307,1143,1164,204,295,259,326,472,751,114,151,139,180,237,322,90,144,120,146,235,429,상권축소,105,38,98,50,2441388,431574075.0,56390236.0,50467434.0,70823126.0,531.0,349.0,182.0,0.0,48.0,112.0,138.0,130.0,103.0,0.0,25.0,80.0,100.0,82.0,62.0,0.0,23.0,32.0,38.0,48.0,41.0,5.0,1230753.0,615482.0,615272.0,129144.0,148539.0,209342.0,208623.0,231574.0,303532.0,271757.0,245093.0,152640.0,155061.0,238242.0,167959.0,176752.0,176032.0,173981.0,174807.0,174750.0,174036.0,180397.0,3,3,0,14.58,24.36,421.7,2.6,61.18,1001.83,366,영등포구,대림3동
20223,골목상권,3110766,대림역 5번,32282635,2307,1143,1164,204,295,259,326,472,751,114,151,139,180,237,322,90,144,120,146,235,429,상권축소,103,38,99,50,2441388,431574075.0,56390236.0,50467434.0,70823126.0,531.0,349.0,182.0,0.0,48.0,112.0,138.0,130.0,103.0,0.0,25.0,80.0,100.0,82.0,62.0,0.0,23.0,32.0,38.0,48.0,41.0,5.0,1201201.0,599727.0,601473.0,124041.0,140501.0,204956.0,207392.0,229424.0,294885.0,268363.0,239439.0,149002.0,151777.0,229409.0,163210.0,172362.0,170545.0,170531.0,170904.0,170939.0,169430.0,176492.0,3,3,0,21.85,29.06,1018.6,2.25,75.24,998.44,361,영등포구,대림3동
20224,골목상권,3110766,대림역 5번,24034290,2819,1434,1385,238,241,428,422,500,990,125,128,240,226,258,457,113,113,188,196,242,533,상권축소,105,38,99,51,2441388,431574075.0,56390236.0,50467434.0,70823126.0,537.0,354.0,183.0,0.0,46.0,118.0,142.0,131.0,100.0,0.0,24.0,83.0,103.0,84.0,60.0,0.0,22.0,35.0,39.0,47.0,40.0,5.0,1259518.0,628006.0,631511.0,126432.0,148984.0,218305.0,217917.0,236935.0,310945.0,295282.0,254644.0,151659.0,155071.0,236583.0,166275.0,179067.0,177382.0,177983.0,177518.0,178272.0,180926.0,188370.0,3,3,0,3.06,12.22,222.2,2.19,64.06,998.44,362,영등포구,대림3동
20222,골목상권,3110770,영등포구청역 6번,13266767,1935,974,961,126,417,375,228,292,497,58,198,213,119,168,218,68,219,162,109,124,279,정체,113,51,98,50,2523596,326694470.0,31564408.0,35549006.0,41614683.0,509.0,307.0,202.0,0.0,89.0,143.0,115.0,92.0,70.0,0.0,35.0,80.0,73.0,65.0,54.0,0.0,54.0,63.0,42.0,27.0,16.0,9.0,649556.0,309883.0,339673.0,47446.0,117553.0,144036.0,93889.0,99870.0,146760.0,168670.0,131248.0,81158.0,79441.0,104537.0,84502.0,92009.0,92168.0,92887.0,92399.0,93204.0,92586.0,94300.0,6,6,0,14.58,24.36,421.7,2.6,61.18,1001.83,193,영등포구,당산1동
20223,골목상권,3110770,영등포구청역 6번,13898705,1935,974,961,126,417,375,228,292,497,58,198,213,119,168,218,68,219,162,109,124,279,정체,113,52,99,50,2523596,326694470.0,31564408.0,35549006.0,41614683.0,509.0,307.0,202.0,0.0,89.0,143.0,115.0,92.0,70.0,0.0,35.0,80.0,73.0,65.0,54.0,0.0,54.0,63.0,42.0,27.0,16.0,9.0,653686.0,314635.0,339052.0,52206.0,113572.0,147582.0,94115.0,98437.0,147773.0,170104.0,131769.0,81169.0,80833.0,105334.0,84477.0,92821.0,93497.0,93316.0,92333.0,93370.0,93269.0,95080.0,6,6,0,21.85,29.06,1018.6,2.25,75.24,998.44,187,영등포구,당산1동
20224,골목상권,3110770,영등포구청역 6번,4423564,1717,813,904,119,165,362,239,259,573,51,80,165,130,142,245,68,85,197,109,117,328,정체,107,52,99,51,2523596,326694470.0,31564408.0,35549006.0,41614683.0,281.0,171.0,110.0,0.0,45.0,82.0,64.0,54.0,36.0,0.0,18.0,43.0,41.0,39.0,30.0,0.0,27.0,39.0,23.0,15.0,6.0,9.0,665109.0,317728.0,347382.0,51317.0,121302.0,151178.0,99557.0,97991.0,143763.0,175057.0,135946.0,81851.0,81276.0,106345.0,84635.0,94585.0,93507.0,94177.0,93662.0,95410.0,95545.0,98224.0,7,7,0,3.06,12.22,222.2,2.19,64.06,998.44,187,영등포구,당산1동
20221,골목상권,3110774,당산반도유보라팰리스아파트,39634425,1317,623,694,91,414,376,154,118,164,43,165,202,78,58,77,48,249,174,76,60,87,다이나믹,89,48,97,50,3078322,229833876.0,40037022.0,33564766.0,44117945.0,536.0,361.0,175.0,0.0,82.0,122.0,131.0,120.0,81.0,0.0,41.0,76.0,92.0,89.0,63.0,0.0,41.0,46.0,39.0,31.0,18.0,2.0,509030.0,240397.0,268632.0,89523.0,84861.0,101292.0,82055.0,62594.0,88705.0,123538.0,112558.0,62451.0,60540.0,86808.0,63136.0,70131.0,68706.0,69955.0,71330.0,71747.0,77509.0,79654.0,11,10,1,-2.72,6.48,112.8,2.43,57.37,1011.91,129,영등포구,당산2동
20222,골목상권,3110774,당산반도유보라팰리스아파트,45736261,1317,623,694,91,414,376,154,118,164,43,165,202,78,58,77,48,249,174,76,60,87,다이나믹,90,48,98,50,3078322,229833876.0,40037022.0,33564766.0,44117945.0,536.0,361.0,175.0,0.0,82.0,122.0,131.0,120.0,81.0,0.0,41.0,76.0,92.0,89.0,63.0,0.0,41.0,46.0,39.0,31.0,18.0,2.0,478308.0,227951.0,250357.0,91889.0,77910.0,94676.0,76536.0,56567.0,80732.0,119694.0,105469.0,58311.0,55703.0,79084.0,60046.0,67098.0,68028.0,66767.0,67001.0,67296.0,69633.0,72485.0,12,11,1,14.58,24.36,421.7,2.6,61.18,1001.83,131,영등포구,당산2동
20223,골목상권,3110774,당산반도유보라팰리스아파트,39968846,1317,623,694,91,414,376,154,118,164,43,165,202,78,58,77,48,249,174,76,60,87,다이나믹,92,49,99,50,3078322,229833876.0,40037022.0,33564766.0,44117945.0,536.0,361.0,175.0,0.0,82.0,122.0,131.0,120.0,81.0,0.0,41.0,76.0,92.0,89.0,63.0,0.0,41.0,46.0,39.0,31.0,18.0,2.0,433953.0,205385.0,228566.0,77706.0,71839.0,87109.0,70008.0,54398.0,72892.0,107510.0,94578.0,53265.0,51484.0,72987.0,54128.0,60244.0,61332.0,60784.0,61113.0,60586.0,63579.0,66314.0,12,11,1,21.85,29.06,1018.6,2.25,75.24,998.44,129,영등포구,당산2동
20224,골목상권,3110774,당산반도유보라팰리스아파트,39538042,1173,570,603,82,99,470,216,115,191,50,46,216,114,48,96,32,53,254,102,67,95,다이나믹,91,49,99,51,3078322,229833876.0,40037022.0,33564766.0,44117945.0,476.0,318.0,158.0,0.0,78.0,107.0,114.0,106.0,71.0,0.0,39.0,67.0,80.0,77.0,55.0,0.0,39.0,40.0,34.0,29.0,16.0,2.0,460275.0,216409.0,243866.0,89306.0,72771.0,92279.0,74513.0,57530.0,73876.0,116298.0,100833.0,55697.0,53109.0,75875.0,58466.0,63213.0,64222.0,65028.0,64526.0,64501.0,67804.0,70980.0,14,13,1,3.06,12.22,222.2,2.19,64.06,998.44,133,영등포구,당산2동
20221,골목상권,3110778,구로디지털단지역 4번,19042664,4030,2009,2021,316,668,458,487,731,1370,157,364,265,252,354,617,159,304,193,235,377,753,상권축소,98,39,97,50,2325145,525136937.0,64199362.0,57840444.0,78221378.0,1488.0,760.0,728.0,0.0,275.0,356.0,334.0,227.0,296.0,0.0,106.0,189.0,145.0,129.0,191.0,0.0,169.0,167.0,189.0,98.0,105.0,31.0,1249506.0,637078.0,612430.0,71383.0,181251.0,247261.0,222329.0,241185.0,286099.0,324231.0,255126.0,145918.0,148495.0,213775.0,161964.0,176321.0,175266.0,175152.0,173678.0,174761.0,182806.0,191522.0,7,5,2,-2.72,6.48,112.8,2.43,57.37,1011.91,477,영등포구,대림2동
20222,골목상권,3110778,구로디지털단지역 4번,25524801,4030,2009,2021,316,668,458,487,731,1370,157,364,265,252,354,617,159,304,193,235,377,753,다이나믹,97,39,98,50,2325145,525136937.0,64199362.0,57840444.0,78221378.0,1488.0,760.0,728.0,0.0,275.0,356.0,334.0,227.0,296.0,0.0,106.0,189.0,145.0,129.0,191.0,0.0,169.0,167.0,189.0,98.0,105.0,31.0,1227777.0,627418.0,600359.0,66108.0,175767.0,236151.0,214079.0,242898.0,292775.0,311322.0,243693.0,141479.0,146056.0,217966.0,167262.0,174113.0,171720.0,173068.0,172091.0,170023.0,175697.0,191065.0,6,4,2,14.58,24.36,421.7,2.6,61.18,1001.83,480,영등포구,대림2동
20223,골목상권,3110778,구로디지털단지역 4번,31356661,4030,2009,2021,316,668,458,487,731,1370,157,364,265,252,354,617,159,304,193,235,377,753,다이나믹,99,39,99,50,2325145,525136937.0,64199362.0,57840444.0,78221378.0,1488.0,760.0,728.0,0.0,275.0,356.0,334.0,227.0,296.0,0.0,106.0,189.0,145.0,129.0,191.0,0.0,169.0,167.0,189.0,98.0,105.0,31.0,1267292.0,642112.0,625179.0,69324.0,172891.0,240579.0,225912.0,253869.0,304717.0,322726.0,251267.0,146690.0,153174.0,222570.0,170866.0,180583.0,178032.0,176795.0,175837.0,175465.0,182675.0,197905.0,6,4,2,21.85,29.06,1018.6,2.25,75.24,998.44,487,영등포구,대림2동
20224,골목상권,3110778,구로디지털단지역 4번,24606119,4386,2156,2230,343,409,570,573,769,1722,163,210,299,305,382,797,180,199,271,268,387,925,다이나믹,97,40,99,51,2325145,525136937.0,64199362.0,57840444.0,78221378.0,1351.0,688.0,663.0,0.0,251.0,324.0,301.0,206.0,269.0,0.0,99.0,173.0,128.0,115.0,173.0,0.0,152.0,151.0,173.0,91.0,96.0,31.0,1288226.0,646587.0,641641.0,70849.0,176940.0,244776.0,231508.0,256782.0,307372.0,354368.0,257303.0,141516.0,144143.0,216430.0,174468.0,182216.0,177975.0,178093.0,178371.0,177662.0,188638.0,205272.0,11,7,4,3.06,12.22,222.2,2.19,64.06,998.44,494,영등포구,대림2동
